"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","NLD","Netherlands","2018","2018",33505,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","NLD","Netherlands","2019","2019",33604,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","NLD","Netherlands","2020","2020",21189,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","NLD","Netherlands","2021","2021",19776,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","NLD","Netherlands","2018","2018",194.4,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","NLD","Netherlands","2019","2019",193.7,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","NLD","Netherlands","2020","2020",121.5,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","NLD","Netherlands","2021","2021",112.8,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","NZL","New Zealand","2018","2018",11507,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","NZL","New Zealand","2019","2019",12098,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","NZL","New Zealand","2020","2020",8934,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","NZL","New Zealand","2018","2018",234.8,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","NZL","New Zealand","2019","2019",243,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","NZL","New Zealand","2020","2020",175.5,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","NOR","Norway","2018","2018",11447,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","NOR","Norway","2019","2019",12138,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","NOR","Norway","2020","2020",9576,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","NOR","Norway","2021","2021",10167,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","NOR","Norway","2018","2018",215.5,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","NOR","Norway","2019","2019",227,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","NOR","Norway","2020","2020",178,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","NOR","Norway","2021","2021",188,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","POL","Poland","2018","2018",45252,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","POL","Poland","2019","2019",41616,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","POL","Poland","2020","2020",22152,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","POL","Poland","2021","2021",18888,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","POL","Poland","2018","2018",119.2,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","POL","Poland","2019","2019",109.6,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","POL","Poland","2020","2020",58.4,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","POL","Poland","2021","2021",50,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","PRT","Portugal","2018","2018",11250,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","PRT","Portugal","2019","2019",11011,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","PRT","Portugal","2020","2020",7004,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","PRT","Portugal","2021","2021",6137,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","PRT","Portugal","2018","2018",109.4,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","PRT","Portugal","2019","2019",107,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","PRT","Portugal","2020","2020",68,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","PRT","Portugal","2021","2021",59.2,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","SVK","Slovak Republic","2018","2018",6460,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","SVK","Slovak Republic","2019","2019",6394,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","SVK","Slovak Republic","2020","2020",3994,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","SVK","Slovak Republic","2021","2021",2739,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","SVK","Slovak Republic","2018","2018",118.6,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","SVK","Slovak Republic","2019","2019",117.2,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","SVK","Slovak Republic","2020","2020",73.2,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","SVK","Slovak Republic","2021","2021",50.3,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","ESP","Spain","2018","2018",110320,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","ESP","Spain","2019","2019",103764,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","ESP","Spain","2020","2020",70131,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","ESP","Spain","2021","2021",60918,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","ESP","Spain","2018","2018",235.7,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","ESP","Spain","2019","2019",220.1,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","ESP","Spain","2020","2020",148.1,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","ESP","Spain","2021","2021",128.5,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","SWE","Sweden","2018","2018",16399,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","SWE","Sweden","2019","2019",16380,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","SWE","Sweden","2020","2020",13037,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","SWE","Sweden","2021","2021",12824,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","SWE","Sweden","2018","2018",161.2,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","SWE","Sweden","2019","2019",159.4,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","SWE","Sweden","2020","2020",125.9,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","SWE","Sweden","2021","2021",123.1,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","CHE","Switzerland","2018","2018",12604,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","CHE","Switzerland","2019","2019",13045,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","CHE","Switzerland","2020","2020",9396,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","CHE","Switzerland","2021","2021",9233,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","CHE","Switzerland","2018","2018",148,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","CHE","Switzerland","2019","2019",152.1,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","CHE","Switzerland","2020","2020",108.8,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","CHE","Switzerland","2021","2021",106.1,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","TUR","Türkiye","2018","2018",316498,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","TUR","Türkiye","2018","2018",388.8,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","GBR","United Kingdom","2018","2018",168396,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","GBR","United Kingdom","2018","2018",253.5,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","CHL","Chile","2018","2018",15000,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","CHL","Chile","2019","2019",14159,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","CHL","Chile","2020","2020",6515,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","CHL","Chile","2021","2021",5982,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","CHL","Chile","2018","2018",80,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","CHL","Chile","2019","2019",74.1,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","CHL","Chile","2020","2020",33.5,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","CHL","Chile","2021","2021",30.4,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","ISR","Israel","2018","2018",11302,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","ISR","Israel","2019","2019",11014,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","ISR","Israel","2020","2020",7139,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","ISR","Israel","2021","2021",8229,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","ISR","Israel","2018","2018",127.2,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","ISR","Israel","2019","2019",121.6,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","ISR","Israel","2020","2020",77.5,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","ISR","Israel","2021","2021",87.8,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","SVN","Slovenia","2018","2018",2279,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","SVN","Slovenia","2019","2019",2286,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","SVN","Slovenia","2020","2020",1448,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","NOMBRENB","Number","SVN","Slovenia","2021","2021",1513,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","SVN","Slovenia","2018","2018",109.9,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","SVN","Slovenia","2019","2019",109.5,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","SVN","Slovenia","2020","2020",68.9,,
"DICDB006","Chronic obstructive Pulmonary disease and bronchiectasis","RTOALLNB","Per 100 000 population","SVN","Slovenia","2021","2021",71.8,,
"DICDB007","Asthma","NOMBRENB","Number","AUS","Australia","2018","2018",24445,,
"DICDB007","Asthma","NOMBRENB","Number","AUS","Australia","2019","2019",20791,,
"DICDB007","Asthma","NOMBRENB","Number","AUS","Australia","2020","2020",16098,,
"DICDB007","Asthma","RTOALLNB","Per 100 000 population","AUS","Australia","2018","2018",97.9,,
"DICDB007","Asthma","RTOALLNB","Per 100 000 population","AUS","Australia","2019","2019",82,,
"DICDB007","Asthma","RTOALLNB","Per 100 000 population","AUS","Australia","2020","2020",62.7,,
"DICDB007","Asthma","NOMBRENB","Number","AUT","Austria","2018","2018",4013,,
"DICDB007","Asthma","NOMBRENB","Number","AUT","Austria","2019","2019",4119,,
"DICDB007","Asthma","NOMBRENB","Number","AUT","Austria","2020","2020",2725,,
"DICDB007","Asthma","NOMBRENB","Number","AUT","Austria","2021","2021",2501,,
"DICDB007","Asthma","RTOALLNB","Per 100 000 population","AUT","Austria","2018","2018",45.4,,
"DICDB007","Asthma","RTOALLNB","Per 100 000 population","AUT","Austria","2019","2019",46.4,,
"DICDB007","Asthma","RTOALLNB","Per 100 000 population","AUT","Austria","2020","2020",30.6,,
"DICDB007","Asthma","RTOALLNB","Per 100 000 population","AUT","Austria","2021","2021",27.9,,
"DICDB007","Asthma","NOMBRENB","Number","BEL","Belgium","2018","2018",5401,,
"DICDB007","Asthma","NOMBRENB","Number","BEL","Belgium","2019","2019",5078,,
"DICDB007","Asthma","NOMBRENB","Number","BEL","Belgium","2020","2020",3324,,
"DICDB007","Asthma","NOMBRENB","Number","BEL","Belgium","2021","2021",3991,,
"DICDB007","Asthma","RTOALLNB","Per 100 000 population","BEL","Belgium","2018","2018",47.3,,
"DICDB007","Asthma","RTOALLNB","Per 100 000 population","BEL","Belgium","2019","2019",44.2,,
"DICDB007","Asthma","RTOALLNB","Per 100 000 population","BEL","Belgium","2020","2020",28.8,,
"DICDB007","Asthma","RTOALLNB","Per 100 000 population","BEL","Belgium","2021","2021",34.4,,
"DICDB007","Asthma","NOMBRENB","Number","CAN","Canada","2018","2018",11834,,
"DICDB007","Asthma","NOMBRENB","Number","CAN","Canada","2019","2019",11296,,
